Comment.ID,touchpoint_id,Analyst,Firm,Setting,Comment Sentiment,Comments,Proposed.Summary,Date,Tags,Technology,Main Competition,Primary.Spokesperson,dev_mention,acquisition_mention,Campaign
C4911,T1380,,Gartner,Verbal Comment,Neutral,"Fortinet acquiring OPAQ - They were late to cloud based delivery of network security as a service. They've always been big fans of boxes and that doesn't go away. But it helps jumpstart their network security as a service and it gives them as ZTNA solution. OPAQ uses Palo Alto hardware under the covers, so I think you'll see that quietly get changed out. 
Fortinet is showing good data on closing deals

The hardware they use in the OPAQ points of presence in their data centers - I call them Palo Alto mainframes - but these are big carrier class pieces of hardware that they carve virtually. It's not a software scale out architecture.",,7/27/2020,Competitive mentions/intel,Tanzu,Fortinet,ian andrews,0,1,Inquiry
C4910,T1380,,Gartner,Verbal Comment,Neutral,"Surprised HP picked up Silverpeak, would have imagined it would be Zscaler that would make a play and go big",,7/27/2020,Competitive mentions/intel,Tanzu,,ian andrews,0,0,Inquiry
C4909,T1380,,Gartner,Verbal Comment,Positive,"Lastline acquisition and how we will offer NTA with our probe -  It's a great idea. Recalled the discussion with Tom when he mentioned that we need to get into NDR. VMware needs to get into monitoring with NSX because essentially, the network is the probe, NSX is the probe. It's everywhere. You got all that data and telemetry start  addressing these use cases.",,7/27/2020,Strategy,Telco-Cloud,,Sachin Katti,0,1,Inquiry
C4908,T1380,,Gartner,Verbal Comment,Neutral,"XDR - if you're going to architect and build this and go out to this market you can't just throw the carbon black endpoint on a server and say, we're done. That's what carbon black tried to do before you guys.",,7/27/2020,Strategy,Telco-Cloud,,Sachin Katti,0,0,Inquiry
C4907,T1380,,Gartner,Verbal Comment,Neutral,"Both componentry within the datacenter and the telemetry from the endpoint is XDR you're both cross correlating. You're just saying this whole server event correlation with networks in the data center correlation that's wide open, and that is true. Only a Trend Micro will likely take their XDR messaging here. They do have something under Deep Discovery. They will likely head down this XDR data center path, as will Palo Alto, but it is wide open.",,7/27/2020,Strategy,Telco-Cloud,,,0,0,Inquiry
C4906,T1380,,Gartner,Verbal Comment,Neutral,"TM + Symantec + McAfee is more than half of a $1.2 billion market, of that TM is roughly half",,7/27/2020,Competitive mentions/intel,Telco-Cloud,,,0,0,Inquiry
C4905,T1380,,Gartner,Verbal Comment,Neutral,"Threat Intelligence coming together now – do we make the brand VMware centric, or is the CB brand stronger? Do we call them the VMware threat research team? Or do we call them the carbon black threat research team?
Neil – CB is a great brand, however, I think VMware needs to establish itself as a leader in security and intelligence, something that transcends carbon black, because we're now we're getting into lastline, the fabric and SASE and you need something and I don’t that’s Carbon Black. It could be a sub brand, but may not be CB.
VMware does not have a reputation for security and threat research, and carbon black of any of the sub portfolios and products you bought is the strongest. Suggested acquiring X-Force brand and researchers from IBM",,7/27/2020,Messaging,Telco-Cloud,,,0,1,Inquiry
C4904,T1380,,Gartner,Verbal Comment,Neutral,"Neil was keen to know more about the connectivity services with Service Mesh – VMs, clusters and Velo pops",,7/27/2020,Strategy,Cloud Universal Subscription,,,0,0,Inquiry
C4903,T1380,,Gartner,Verbal Comment,Advice,"(With regard to IaaS Subscription Renewal) Customers who work with AWS typically undercommit significantly. AWS tends to be very generous with cancel re-writes in the middle of a contract. If you undercommit, you are only giving up a percentage or two in discount, and if you are running well ahead of projections, you can always cancel re-write. Customers look at the most conservative that they can come up with, and that's what they are probably going to negotiate for.",,7/27/2020,Customer Related,Cloud Universal Subscription,,,0,0,
C4902,T1380,,Gartner,Verbal Comment,Neutral,"(Wrt IaaS Subscription Renewal) AWS salespeople do not have a push to get customers to overcommit, but they do have overall very large  quotas. That leads to behaviors of the salesforce that are unpredictable. I have seen AWS management interfere or respond if a client says my sales guy is being too aggressive. They will have that guy back off.",,7/27/2020,Pricing/packaging,All Products,,Chris Wolf,0,0,
C4901,T1380,,Gartner,Verbal Comment,Neutral,"(Wrt IaaS Subscription Renewal) Once the customer figures out what he wants to renew for, AWS procurement does that negotiation. AWS tends to be quite formulaic in the way that it discounts. The first proposal is usually the best proposal customers can get.",,7/27/2020,Pricing/packaging,VMC,,Chris Wolf,0,0,
C4900,T1380,,Gartner,Verbal Comment,Neutral,"(Wrt Iaas Subscription Renewal) What people care about is revenue growth. What is the growth from the customer's actual spend on a monthly basis, and what is the growth from the customer's commit. Microsoft is much more commit-focused than it is spend-focused. AWS is extremely spend-focused. The primary metric upon which people judge the success of their business is consumption growth.",,7/27/2020,Pricing/packaging,All Products,,Chris Wolf,0,0,
C4899,T1380,,Gartner,Verbal Comment,Neutral,Wrt IaaS Subscription Renewal) Cloud renewals are pretty straightforward. You don't leave cloud providers easily.,,7/27/2020,Pricing/packaging,Security,,Chris Wolf,0,0,
C4898,T1380,,Gartner,Verbal Comment,Positive,"Briefing requested with Joe Unsworth and Julia Palmer on Storage Class Memory. Joe was impressed and positive about VMware's capabilities and approach, and would like to talk more about workload analysis he will be doing in the future.",,7/27/2020,Features or products (included/missing/recommended),VMC,,Chris Wolf,0,0,
C4897,T1379,,IDC,Verbal Comment,Neutral,Experience level agreements (XLAs) are very popular right now. Accenture and Avenade are looking at tying that to their fees.,,7/24/2020,Strategy,All Products,,Chris Wolf,0,0,
C4896,T1379,,IDC,Verbal Comment,Advice,"Regarding vRealize Cloud, “A federated, consistent operational model is the real theme. Enterprises really care about security, compliance and business resiliency.  That’s where this really resonates.”",,7/24/2020,Messaging,VMC,,Chris Wolf,0,0,
C4895,T1379,,IDC,Verbal Comment,Advice,"Regarding vRealize Cloud, “It will be really important that you are talking to the customers on how it makes their lives better.  Their teams will be much more productive, consistent, compliant, and cost efficient on governance.  It’s a common VMware control plane where vSphere runs. This is where the industry is going now.  Lots of use cases around it.”",,7/24/2020,Messaging,All Products,,Chris Wolf,0,0,
C4894,T1379,,IDC,Verbal Comment,Advice,"Regarding vRealize Cloud, “Don’t over rotate on a flexible model approach or pricing. It’s a big story operationally for alignment and consistency for vRealize instances (consistent dashboards, metrics, etc).”",,7/24/2020,Messaging,Tanzu,,Chris Wolf,0,0,
C4893,T1379,,Gartner,Verbal Comment,Advice,"Regarding Network Automation,""New evolution is out at the Edge of the networks.  I&O needs efficiencies that intersect.""",,7/24/2020,Strategy,Tanzu,,Chris Wolf,0,0,
C4892,T1379,,Gartner,Verbal Comment,Advice,"In our messaging, we should bridge the current message to the past, leveraging the existing vSphere investments. ‘If you make this jump your investments are protected’

Don’t throw away your relationship with operators as that’s still core to what you’re doing, but you want to invite developers to the party. You don’t want to undermine the value proposition that vSphere has built over the last decade. You want to extend that, pull it forward, and reposition it into the next stage.

Continue to do the same work you’ve been doing with operators, but tone that way down, and amp the developer messages way up, so that you can achieve some balance in the middle.",,7/24/2020,Developer Strategy,Bitfusion,,Chris Wolf,1,0,
C4891,T1379,,Gartner,Verbal Comment,Advice,"Your message needs to stretch beyond where you want to be. You need to over-index on that developer audience, not to replace what the Tanzu team is doing. “You have a home. It’s right here. You’re a first class citizen from a DevOps  perspective.” (He thinks both CPBU and MAPBU need to talk to developers.) ... If you really want to attract a developer audience, you must fundamentally switch and evolve your brand to speak to that developer group.

You have to talk to developers to get the answer to what they need to see in this platform to understand that there is that continuum, all the way from Build through to Deployment. What are you looking for, what do you need? They can answer that for AWS, Azure, GCP, etc., but they can’t answer that for VMware. You need to get that answer. The ops team won’t give you that answer, but the developers will.",,7/24/2020,Developer Strategy,VMC,,Chris Wolf,1,0,
C4890,T1379,,Gartner,Verbal Comment,Positive,"Regarding how to change the way we describe vSphere, he said ""the Hybrid Cloud OS is not bad. Makes a strong claim for the capabilities. You’ve done enough that I think it’s a credible position. Whether Hybrid cloud or some other form of a cloud-attached brand. You have to have credibility to make that claim. The key will be the demonstrated proofpoints.”",,7/24/2020,Messaging,VMC,,Chris Wolf,0,0,
C4889,T1379,,Gartner,Verbal Comment,Neutral,"Your primary competition in this space are going to be IBM with Open Shift and Google with Anthos. Haven’t heard any of them refer to their systems as a type of OS, but it’s the same concept. They go more to managed private cloud. … Azure Stack, No. Azure Ark, yes. Azure Stack is more hybrid in the sense of hybrid locations. ... in terms of current presence and mindshare, I’d put OShift, Anthos, then Ark way below that. In terms of velocity, Anthos probably has the highest velocity. It’s gaining mindshare the fastest. It does this on the back of what Google did with K8s. If you’re going to build this hybrid environment that is container-based, why not go to the master of all containers. That’s working for them. That’s not taking anything away from IBM. They are putting lots of resources behind Open Shift.”",,7/24/2020,Competitive mentions/intel,VMC on AWS,IBM/Red Hat,Chris Wolf,0,0,
C4888,T1379,,Gartner,Verbal Comment,Advice,"To be a modern platform, containers need to be not just a first class citizen, but your priority… it’s not that VMs are a cancer to be removed, but you do need to convince the world that you are a premier container management provider company, that’s where your heart and soul is. Of course you support VMs, but your heart and soul is wrapped around the new modern application constructs.",,7/24/2020,Messaging,VMC on Microsoft,,Chris Wolf,0,0,
C4887,T1379,,Gartner,Verbal Comment,Positive,I love what you guys are doing here and what you are considering. It’s good for me to see you are thinking about this. I do think it’s the next good step for you.,,7/24/2020,Messaging,VMC,,Chris Wolf,0,0,
C4886,T1379,,Gartner,Verbal Comment,Positive,"“This is fantastic. I love to see you guys doing this work. You have a monumental task ahead of you, and I hope you’re ready and willing to make the investments necessary to see this through. It’s going to be in the branding, the marketing, and the messaging where the change has to occur. You guys are doing a phenomenal job of modernizing the platform, modernizing the portfolio, to address the use cases. I think you talked very well through all those points. But the fact is you guys are VMware, and vSphere is effectively a VM management tool. Of course it’s more than that, but in the minds of the world, that’s what it is. So, you have a significant rebranding challenge to overcome here. I would love to talk through this with you. I love where you’re going with this, but you have some big challenges ahead of you.”",,7/24/2020,Messaging,VMC on Google,,Chris Wolf,0,0,
